book_id,chap_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,author,title,doc
1245,30,-0.46838386096329004,-0.11023609770449386,0.16915473755298485,0.02406396893792525,-0.06388824183911995,-0.07720449208965258,-0.06736559157536441,-0.13268489814106,-0.06741431219875843,0.24404386139066298,"VIRGINIA, WOOLF",NIGHT AND DAY,NIGHT AND DAY
1245,31,-0.5344343208756371,-0.13220450806057132,0.19976428110384603,0.09744501054942536,-0.15637921237288308,-0.07675857584986683,-0.13930013409843492,-0.18166936596232486,-0.021042960063586715,0.05359701870810505,"VIRGINIA, WOOLF",NIGHT AND DAY,NIGHT AND DAY
1245,32,-0.5557784079901763,-0.19517451663391652,0.2491891729672911,0.16265287278766807,-0.04453639793336826,0.04241846577522757,-0.024214493077718387,-0.038147169645877166,-0.05777965147953087,0.04844613423732861,"VIRGINIA, WOOLF",NIGHT AND DAY,NIGHT AND DAY
1245,33,-0.5797009610592179,-0.1708671753682514,0.25452859749224094,0.12453846205441073,-0.09567192442143976,-0.018125438559897733,-0.030605008794920487,-0.00907397807650303,0.018271854598523596,0.08670247500565224,"VIRGINIA, WOOLF",NIGHT AND DAY,NIGHT AND DAY
1245,34,-0.40801273199396004,-0.10666133645752887,0.17443688213683964,-0.14548343830566607,-0.013062333857283163,-0.10608961441940892,0.008541324604617935,-0.2076395858997469,-0.03882890715958191,0.07667670696894234,"VIRGINIA, WOOLF",NIGHT AND DAY,NIGHT AND DAY
4368,1,-0.2999482527436541,0.002337884115565952,-0.1365366879973309,0.016933512756251507,0.17548908094486004,0.017794425198477314,-0.07093318841143305,0.10434949239882728,-0.1373527580333324,0.07694708970114628,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,2,-0.2262995364089852,-0.006046971495914103,-0.07487187892889817,-0.0766983518937066,0.07529312403413595,-0.02858797771542658,0.06745434510888823,0.08485104617471909,-0.0950140469430227,-0.19366951958140147,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,3,-0.37234095101979375,-0.03808829099729304,-0.05814600728170681,0.03316874191800282,0.10515870721015788,-0.0032344974816301154,0.13737724945681748,0.020990521326058366,-0.1116458829425221,-0.14387443417874166,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,4,-0.35075476037923115,0.018498854351570806,-0.11567985673043178,-0.019340863709490518,0.08411230465902188,-0.0024917951899843726,0.0860524210930231,0.1106662080675883,-0.20936668240881684,-0.11326395371416749,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,5,-0.2462217784525741,-0.034128906300155484,-0.010439273534658736,-0.02670468136257047,0.14164569263070376,-0.08826011987376599,-0.027142262682633513,0.02326052610813526,-0.1303344246601176,-0.06130266377638202,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,6,-0.4285974184918557,-0.0032021903846456918,-0.08839473928286054,-0.057117120151581054,0.135997742898512,-0.04481654060852229,0.16646291232030383,0.06114947075604481,-0.24346284261398254,-0.07422362231382315,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,7,-0.40634813380804224,0.03579570447847617,-0.14191153687277813,-0.20358190462176917,-0.0031525888083342637,0.02465960794366109,-0.12194260719154536,0.012246822325453138,-0.10273015255399678,-0.07216489690026492,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,8,-0.32375364941269225,0.0020689426384371684,-0.07775846275379791,-0.08265847729989574,0.10381924093232944,-0.007388637488612183,0.028328460321897602,-0.01806995665403801,-0.016918565940067215,0.05187491895135016,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,9,-0.42793580137073367,0.025235560260685408,-0.1528268153492286,0.06218998336644614,0.06538892713345908,0.06903103572683778,0.0814315586770479,0.06920344014917214,0.07731308613967566,0.054617946807375736,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,10,-0.3378386269846255,0.020181632991113935,-0.13513792781891248,0.06710312269945583,0.10189723584067303,-0.008471890188121731,0.10414579463398332,0.05943022335318512,0.061560128872805854,0.012268209787832924,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,11,-0.27648105862535527,0.021700673110931795,-0.0634106308326496,-0.10703197451685423,0.1636274183489646,-0.1031335789410854,0.010541755093983418,-0.08573746535495246,0.026355132342915637,0.0159099262189935,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,12,-0.18530503758399025,-0.006291667485560211,-0.006858486729548365,-0.21536793908717616,-0.0048003323109558835,-0.02933191126866816,-0.1186888556113326,-0.0018447744784816198,-0.04035160198507734,-0.08825538354342811,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,13,-0.41755267351659764,0.008077810457056108,-0.18347880257290158,0.16062197108052517,0.14367020351802343,-0.02746793064815802,-0.04022130806088544,-0.006016539688234741,0.02918226193767285,0.10980009308610918,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,14,-0.320403197328518,0.041217008270167464,-0.15845155128342203,0.127158007632338,-0.016550877267198828,-0.16974445830232981,0.10363833842541303,-0.04797472968729304,-0.0732989045236966,0.10694606412491264,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,15,-0.32275114765147017,0.0012760609170940304,-0.15907437738954888,0.13226235628480706,0.0940878337402284,-0.2070700066518281,0.07867068553957023,0.11518780289173433,-0.04261166290735127,0.1576464493742175,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,16,-0.4386626634003208,0.016160575034530642,-0.1513162960399857,0.1672724205499088,0.03491867591413791,-0.025572211056592617,-0.14036556798687091,-0.03779330363802845,-0.02691606712171087,0.06392337500871656,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,17,-0.2852772104876041,-0.008907306172052732,-0.06884537429412216,0.0953085281362428,0.06261125538810558,-0.006763532683115518,-0.16424334721778508,0.12085224277880313,0.008121145703101539,0.023178169383943396,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,18,-0.34563589248694665,0.03301421954738699,-0.11946393546003876,0.04071767591440128,0.03517125325216164,-0.09280681210615091,-0.14850405819771112,0.033994119997354855,0.12731326121522676,0.21070727977124962,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,19,-0.36761902695632115,-0.0068179699888828455,-0.09312317332731904,0.12686996472608722,-0.010837090733613122,-0.015868859565141155,-0.1391881737663926,0.13809572565268338,0.06409938021277228,0.06133965490883436,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,20,-0.3855360764365605,0.035485496848711266,-0.16365009936814973,0.07419084110574903,0.14371081188427526,-0.1287170899451487,-0.19582443597926896,0.21399611308497754,0.06092830645627621,0.166960894094464,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,21,-0.3109200113663287,-0.011798530082914507,-0.055177872146913054,0.013906287291206115,0.11275960890192518,-0.11957498867387116,-0.12567028981028033,-0.03963511560835564,0.08150436347357923,0.11826655000131087,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,22,-0.33809761559806634,-0.0007530130149640546,-0.19015842017502313,0.18983405502298284,0.09456896684695104,-0.13202685217164498,0.3092090411258628,0.07514624756335997,0.03234014876097027,0.009418314258188561,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,23,-0.2819277106060857,-0.008067102706896626,-0.15241213657169075,0.13137683204406225,0.06227240301260206,0.0699798737590093,0.1290523395849672,0.09996941705915265,0.0574488138449936,0.05553032082513353,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,24,-0.400064737011971,0.02114052879404031,-0.20167717024969872,0.18286953058215782,0.044684685733166016,-0.056993894115690245,0.1007286371735169,0.22180256108513818,0.033267626328094546,0.20474170191573346,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,25,-0.32212093696649596,-0.0015276174157396634,-0.12150791340621492,0.11170585921463883,0.021720734701773155,-0.10028133695266168,0.10676237033322813,0.03021148153401327,0.06821372148871069,-0.021605607462188575,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,26,-0.38406463830848697,0.02611261188044916,-0.16101122477015375,0.08025521728794606,0.026912274322664426,-0.1449121757289559,0.0401704619226618,0.016455594801053144,-0.023156311090754726,-0.13586006957225052,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
