book_id,chap_id,para_num,sent_num,token_num,pos_tuple,pos,token_str,term_str,pos_group
61085,1,1,0,0,"('Everybody', 'NN')",NN,Everybody,everybody,NN
61085,1,1,0,1,"('was', 'VBD')",VBD,was,was,VB
61085,1,1,1,2,"('battery', 'NN')",NN,battery,battery,NN
61085,1,1,1,3,"('was', 'VBD')",VBD,was,was,VB
61085,1,1,1,5,"('going', 'VBG')",VBG,going,going,VB
61085,1,1,1,8,"('road', 'NN')",NN,road,road,NN
61085,1,1,1,11,"('dark.', 'NN')",NN,dark.,dark,NN
61085,1,1,2,1,"('were', 'VBD')",VBD,were,were,VB
61085,1,1,2,2,"('going', 'VBG')",VBG,going,going,VB
61085,1,1,3,2,"('kept', 'NN')",NN,kept,kept,NN
61085,1,1,3,3,"('riding', 'VBG')",VBG,riding,riding,VB
61085,1,1,3,5,"('horse', 'NN')",NN,horse,horse,NN
61085,1,1,3,9,"('fields', 'NNS')",NNS,fields,fields,NN
61085,1,1,3,11,"('saying', 'VBG')",VBG,saying,saying,VB
61085,1,1,3,13,"('him,', 'VB')",VB,"him,",him,VB
61085,1,1,3,15,"('drunk,', 'NN')",NN,"drunk,",drunk,NN
61085,1,1,3,17,"('tell', 'VBP')",VBP,tell,tell,VB
61085,1,1,3,20,"('vieux.', 'NN')",NN,vieux.,vieux,NN
61085,1,1,4,2,"('am', 'VBP')",VBP,am,am,VB
61085,1,1,4,6,"('went', 'VBD')",VBD,went,went,VB
61085,1,1,4,9,"('road', 'NN')",NN,road,road,NN
61085,1,1,4,11,"('night', 'NN')",NN,night,night,NN
61085,1,1,4,14,"('dark', 'NN')",NN,dark,dark,NN
61085,1,1,4,18,"('kept', 'NN')",NN,kept,kept,NN
61085,1,1,4,19,"('riding', 'VBG')",VBG,riding,riding,VB
61085,1,1,4,23,"('kitchen', 'NN')",NN,kitchen,kitchen,NN
61085,1,1,4,25,"('saying,', 'NN')",NN,"saying,",saying,NN
61085,1,1,4,26,"('“You', 'NN')",NN,“You,you,NN
61085,1,1,4,28,"('put', 'VB')",VB,put,put,VB
61085,1,1,5,1,"('is', 'VBZ')",VBZ,is,is,VB
61085,1,1,6,2,"('be', 'VB')",VB,be,be,VB
61085,1,1,6,5,"('were', 'VBD')",VBD,were,were,VB
61085,1,1,6,7,"('kilometers', 'NNS')",NNS,kilometers,kilometers,NN
61085,1,1,6,10,"('front', 'NN')",NN,front,front,NN
61085,1,1,6,14,"('worried', 'VBD')",VBD,worried,worried,VB
61085,1,1,6,17,"('fire', 'NN')",NN,fire,fire,NN
61085,1,1,6,20,"('kitchen.', 'NN')",NN,kitchen.,kitchen,NN
61085,1,1,7,1,"('was', 'VBD')",VBD,was,was,VB
61085,1,1,7,3,"('going', 'VBG')",VBG,going,going,VB
61085,1,1,7,6,"('road.', 'NN')",NN,road.,road,NN
61085,1,1,8,1,"('was', 'VBD')",VBD,was,was,VB
61085,1,1,8,4,"('was', 'VBD')",VBD,was,was,VB
61085,1,1,8,6,"('kitchen', 'NN')",NN,kitchen,kitchen,NN
61085,1,1,8,7,"('corporal.', 'NN')",NN,corporal.,corporal,NN
61085,2,1,0,2,"('matador', 'NN')",NN,matador,matador,NN
61085,2,1,0,3,"('got', 'VBD')",VBD,got,got,VB
61085,2,1,0,5,"('horn', 'NN')",NN,horn,horn,NN
61085,2,1,0,8,"('sword', 'NN')",NN,sword,sword,NN
61085,2,1,0,9,"('hand', 'NN')",NN,hand,hand,NN
61085,2,1,0,12,"('crowd', 'NN')",NN,crowd,crowd,NN
61085,2,1,0,13,"('hooted', 'VBD')",VBD,hooted,hooted,VB
61085,2,1,0,15,"('out.', 'VB')",VB,out.,out,VB
61085,2,1,1,2,"('matador', 'NN')",NN,matador,matador,NN
61085,2,1,1,3,"('slipped', 'VBD')",VBD,slipped,slipped,VB
61085,2,1,1,6,"('bull', 'NN')",NN,bull,bull,NN
61085,2,1,1,7,"('caught', 'VBD')",VBD,caught,caught,VB
61085,2,1,1,14,"('hung', 'VBD')",VBD,hung,hung,VB
61085,2,1,1,18,"('horn', 'NN')",NN,horn,horn,NN
61085,2,1,1,21,"('hand', 'NN')",NN,hand,hand,NN
61085,2,1,1,23,"('held', 'VBD')",VBD,held,held,VB
61085,2,1,1,26,"('tight', 'NN')",NN,tight,tight,NN
61085,2,1,1,29,"('place,', 'NN')",NN,"place,",place,NN
61085,2,1,1,32,"('bull', 'NN')",NN,bull,bull,NN
61085,2,1,1,33,"('rammed', 'VBD')",VBD,rammed,rammed,VB
61085,2,1,1,35,"('wham', 'VB')",VB,wham,wham,VB
61085,2,1,1,38,"('wall', 'NN')",NN,wall,wall,NN
61085,2,1,1,41,"('horn', 'NN')",NN,horn,horn,NN
61085,2,1,1,42,"('came', 'VBD')",VBD,came,came,VB
61085,2,1,1,46,"('lay', 'VBD')",VBD,lay,lay,VB
61085,2,1,1,49,"('sand,', 'NN')",NN,"sand,",sand,NN
61085,2,1,1,52,"('got', 'VBD')",VBD,got,got,VB
61085,2,1,1,56,"('drunk', 'NN')",NN,drunk,drunk,NN
61085,2,1,1,58,"('tried', 'VBD')",VBD,tried,tried,VB
61085,2,1,1,60,"('slug', 'VB')",VB,slug,slug,VB
61085,2,1,1,62,"('men', 'NNS')",NNS,men,men,NN
61085,2,1,1,63,"('carrying', 'VBG')",VBG,carrying,carrying,VB
61085,2,1,1,67,"('yelled', 'VBN')",VBN,yelled,yelled,VB
61085,2,1,1,70,"('sword', 'NN')",NN,sword,sword,NN
61085,2,1,1,73,"('fainted.', 'VBD')",VBD,fainted.,fainted,VB
61085,2,1,2,1,"('kid', 'NN')",NN,kid,kid,NN
61085,2,1,2,2,"('came', 'VBD')",VBD,came,came,VB
61085,2,1,2,5,"('had', 'VBD')",VBD,had,had,VB
61085,2,1,2,7,"('kill', 'VB')",VB,kill,kill,VB
61085,2,1,2,9,"('bulls', 'NNS')",NNS,bulls,bulls,NN
61085,2,1,2,12,"('can’t', 'VBP')",VBP,can’t,cant,VB
61085,2,1,2,13,"('have', 'VBP')",VBP,have,have,VB
61085,2,1,2,17,"('matadors,', 'NN')",NN,"matadors,",matadors,NN
61085,2,1,2,21,"('bull', 'NN')",NN,bull,bull,NN
61085,2,1,2,23,"('was', 'VBD')",VBD,was,was,VB
61085,2,1,2,27,"('couldn’t', 'VBZ')",VBZ,couldn’t,couldnt,VB
61085,2,1,2,28,"('get', 'VB')",VB,get,get,VB
61085,2,1,2,30,"('sword', 'NN')",NN,sword,sword,NN
61085,2,1,2,31,"('in.', 'NN')",NN,in.,in,NN
61085,2,1,3,1,"('couldn’t', 'VBZ')",VBZ,couldn’t,couldnt,VB
61085,2,1,3,3,"('lift', 'VB')",VB,lift,lift,VB
61085,2,1,3,5,"('arm.', 'NN')",NN,arm.,arm,NN
61085,2,1,4,1,"('tried', 'VBD')",VBD,tried,tried,VB
61085,2,1,4,3,"('times', 'NNS')",NNS,times,times,NN
61085,2,1,4,6,"('crowd', 'NN')",NN,crowd,crowd,NN
61085,2,1,4,7,"('was', 'VBD')",VBD,was,was,VB
61085,2,1,4,11,"('was', 'VBD')",VBD,was,was,VB
61085,2,1,4,14,"('bull', 'NN')",NN,bull,bull,NN
61085,2,1,4,17,"('looked', 'VBD')",VBD,looked,looked,VB
61085,2,1,4,22,"('bull', 'NN')",NN,bull,bull,NN
61085,2,1,4,27,"('made', 'VBD')",VBD,made,made,VB
61085,2,1,4,28,"('it.', 'NN')",NN,it.,it,NN
61085,2,1,5,1,"('sat', 'VBD')",VBD,sat,sat,VB
61085,2,1,5,5,"('sand', 'NN')",NN,sand,sand,NN
61085,2,1,5,7,"('puked', 'VBN')",VBN,puked,puked,VB
61085,2,1,5,10,"('held', 'VBD')",VBD,held,held,VB
61085,2,1,5,12,"('cape', 'NN')",NN,cape,cape,NN
61085,2,1,5,17,"('crowd', 'NN')",NN,crowd,crowd,NN
61085,2,1,5,18,"('hollered', 'VBD')",VBD,hollered,hollered,VB
61085,2,1,5,20,"('threw', 'VBD')",VBD,threw,threw,VB
61085,2,1,5,21,"('things', 'NNS')",NNS,things,things,NN
61085,2,1,5,25,"('bull', 'NN')",NN,bull,bull,NN
61085,2,1,5,26,"('ring.', 'NN')",NN,ring.,ring,NN
61085,3,1,0,0,"('Minarets', 'NNS')",NNS,Minarets,minarets,NN
61085,3,1,0,1,"('stuck', 'VBD')",VBD,stuck,stuck,VB
61085,3,1,0,5,"('rain', 'NN')",NN,rain,rain,NN
61085,3,1,0,11,"('mud', 'NN')",NN,mud,mud,NN
61085,3,1,0,12,"('flats.', 'NN')",NN,flats.,flats,NN
61085,3,1,1,1,"('carts', 'NNS')",NNS,carts,carts,NN
61085,3,1,1,2,"('were', 'VBD')",VBD,were,were,VB
61085,3,1,1,3,"('jammed', 'VBN')",VBN,jammed,jammed,VB
61085,3,1,1,5,"('thirty', 'NN')",NN,thirty,thirty,NN
61085,3,1,1,6,"('miles', 'NNS')",NNS,miles,miles,NN
61085,3,1,1,10,"('road.', 'NN')",NN,road.,road,NN
61085,3,1,2,1,"('buffalo', 'NN')",NN,buffalo,buffalo,NN
61085,3,1,2,3,"('cattle', 'NNS')",NNS,cattle,cattle,NN
61085,3,1,2,4,"('were', 'VBD')",VBD,were,were,VB
61085,3,1,2,5,"('hauling', 'VBG')",VBG,hauling,hauling,VB
61085,3,1,2,6,"('carts', 'NNS')",NNS,carts,carts,NN
61085,3,1,2,9,"('mud.', 'NN')",NN,mud.,mud,NN
61085,3,1,3,1,"('end', 'NN')",NN,end,end,NN
61085,3,1,3,4,"('beginning.', 'NN')",NN,beginning.,beginning,NN
61085,3,1,4,1,"('carts', 'NNS')",NNS,carts,carts,NN
61085,3,1,4,2,"('loaded', 'VBD')",VBD,loaded,loaded,VB
61085,3,1,4,4,"('everything', 'NN')",NN,everything,everything,NN
61085,3,1,4,6,"('owned.', 'VBP')",VBP,owned.,owned,VB
61085,3,1,5,2,"('men', 'NNS')",NNS,men,men,NN
61085,3,1,5,4,"('women,', 'NN')",NN,"women,",women,NN
61085,3,1,5,5,"('soaked', 'VBD')",VBD,soaked,soaked,VB
61085,3,1,5,7,"('walked', 'VBN')",VBN,walked,walked,VB
61085,3,1,5,9,"('keeping', 'VBG')",VBG,keeping,keeping,VB
61085,3,1,5,11,"('cattle', 'NNS')",NNS,cattle,cattle,NN
61085,3,1,5,12,"('moving.', 'NN')",NN,moving.,moving,NN
61085,3,1,6,2,"('was', 'VBD')",VBD,was,was,VB
61085,3,1,6,3,"('running', 'VBG')",VBG,running,running,VB
61085,3,1,6,9,"('bridge.', 'NN')",NN,bridge.,bridge,NN
61085,3,1,7,0,"('Carts', 'NNS')",NNS,Carts,carts,NN
61085,3,1,7,1,"('were', 'VBD')",VBD,were,were,VB
61085,3,1,7,2,"('jammed', 'VBN')",VBN,jammed,jammed,VB
61085,3,1,7,6,"('bridge', 'NN')",NN,bridge,bridge,NN
61085,3,1,7,8,"('camels', 'NNS')",NNS,camels,camels,NN
61085,3,1,7,9,"('bobbing', 'VBG')",VBG,bobbing,bobbing,VB
61085,3,1,7,12,"('them.', 'NN')",NN,them.,them,NN
61085,3,1,8,1,"('cavalry', 'NN')",NN,cavalry,cavalry,NN
61085,3,1,8,2,"('herded', 'VBD')",VBD,herded,herded,VB
61085,3,1,8,5,"('procession.', 'NN')",NN,procession.,procession,NN
61085,3,1,9,0,"('Women', 'NNS')",NNS,Women,women,NN
61085,3,1,9,2,"('kids', 'NNS')",NNS,kids,kids,NN
61085,3,1,9,3,"('were', 'VBD')",VBD,were,were,VB
61085,3,1,9,6,"('carts', 'NNS')",NNS,carts,carts,NN
61085,3,1,9,7,"('crouched', 'VBD')",VBD,crouched,crouched,VB
61085,3,1,9,9,"('mattresses,', 'NN')",NN,"mattresses,",mattresses,NN
61085,3,1,9,10,"('mirrors,', 'NN')",NN,"mirrors,",mirrors,NN
61085,3,1,9,11,"('sewing', 'VBG')",VBG,sewing,sewing,VB
61085,3,1,9,12,"('machines,', 'NNS')",NNS,"machines,",machines,NN
61085,3,1,9,13,"('bundles.', 'NN')",NN,bundles.,bundles,NN
61085,3,1,10,1,"('was', 'VBD')",VBD,was,was,VB
61085,3,1,10,3,"('woman', 'NN')",NN,woman,woman,NN
61085,3,1,10,4,"('having', 'VBG')",VBG,having,having,VB
61085,3,1,10,6,"('kid', 'NN')",NN,kid,kid,NN
61085,3,1,10,10,"('girl', 'NN')",NN,girl,girl,NN
61085,3,1,10,11,"('holding', 'VBG')",VBG,holding,holding,VB
61085,3,1,10,13,"('blanket', 'NN')",NN,blanket,blanket,NN
61085,3,1,10,17,"('crying.', 'NN')",NN,crying.,crying,NN
61085,3,1,11,2,"('looking', 'VBG')",VBG,looking,looking,VB
61085,3,1,11,4,"('it.', 'NN')",NN,it.,it,NN
61085,3,1,12,1,"('rained', 'VBD')",VBD,rained,rained,VB
61085,3,1,12,5,"('evacuation.', 'NN')",NN,evacuation.,evacuation,NN
61085,4,1,0,1,"('were', 'VBD')",VBD,were,were,VB
61085,4,1,0,4,"('garden', 'NN')",NN,garden,garden,NN
61085,4,1,1,2,"('came', 'VBD')",VBD,came,came,VB
61085,4,1,1,6,"('patrol', 'NN')",NN,patrol,patrol,NN
61085,4,1,1,10,"('river.', 'NN')",NN,river.,river,NN
61085,4,1,2,4,"('saw', 'VBD')",VBD,saw,saw,VB
61085,4,1,2,5,"('climbed', 'VBD')",VBD,climbed,climbed,VB
61085,4,1,2,9,"('garden', 'NN')",NN,garden,garden,NN
61085,4,1,2,10,"('wall.', 'NN')",NN,wall.,wall,NN
61085,4,1,3,1,"('waited', 'VBD')",VBD,waited,waited,VB
61085,4,1,3,2,"('till', 'NN')",NN,till,till,NN
61085,4,1,3,4,"('got', 'VBD')",VBD,got,got,VB
61085,4,1,3,6,"('leg', 'NN')",NN,leg,leg,NN
61085,4,1,3,10,"('potted', 'VBD')",VBD,potted,potted,VB
61085,4,1,3,11,"('him.', 'NN')",NN,him.,him,NN
61085,4,1,4,1,"('had', 'VBD')",VBD,had,had,VB
61085,4,1,4,4,"('equipment', 'NN')",NN,equipment,equipment,NN
61085,4,1,4,7,"('looked', 'VBD')",VBD,looked,looked,VB
61085,4,1,4,11,"('fell', 'VBD')",VBD,fell,fell,VB
61085,4,1,4,15,"('garden.', 'NN')",NN,garden.,garden,NN
61085,4,1,5,3,"('came', 'VBD')",VBD,came,came,VB
61085,4,1,5,8,"('wall.', 'NN')",NN,wall.,wall,NN
61085,4,1,6,1,"('shot', 'VBP')",VBP,shot,shot,VB
61085,4,1,6,2,"('them.', 'NNS')",NNS,them.,them,NN
61085,4,1,7,2,"('came', 'VBD')",VBD,came,came,VB
61085,4,1,7,5,"('that.', 'NN')",NN,that.,that,NN
61085,5,1,0,1,"('was', 'VBD')",VBD,was,was,VB
61085,5,1,0,5,"('day.', 'NN')",NN,day.,day,NN
61085,5,1,1,1,"('jammed', 'VBD')",VBD,jammed,jammed,VB
61085,5,1,1,5,"('barricade', 'NN')",NN,barricade,barricade,NN
61085,5,1,1,8,"('bridge.', 'NN')",NN,bridge.,bridge,NN
61085,5,1,2,1,"('was', 'VBD')",VBD,was,was,VB
61085,5,1,3,3,"('wrought', 'NN')",NN,wrought,wrought,NN
61085,5,1,3,4,"('iron', 'NN')",NN,iron,iron,NN
61085,5,1,3,5,"('grating', 'VBG')",VBG,grating,grating,VB
61085,5,1,3,8,"('front', 'NN')",NN,front,front,NN
61085,5,1,3,11,"('house.', 'NN')",NN,house.,house,NN
61085,5,1,4,3,"('lift', 'VB')",VB,lift,lift,VB
61085,5,1,4,7,"('shoot', 'VB')",VB,shoot,shoot,VB
61085,5,1,4,13,"('have', 'VB')",VB,have,have,VB
61085,5,1,4,15,"('climb', 'VB')",VB,climb,climb,VB
61085,5,1,4,17,"('it.', 'NN')",NN,it.,it,NN
61085,5,1,5,1,"('was', 'VBD')",VBD,was,was,VB
61085,5,1,6,1,"('tried', 'VBD')",VBD,tried,tried,VB
61085,5,1,6,3,"('get', 'VB')",VB,get,get,VB
61085,5,1,6,8,"('potted', 'VBD')",VBD,potted,potted,VB
61085,5,1,6,11,"('forty', 'NN')",NN,forty,forty,NN
61085,5,1,6,12,"('yards.', 'NN')",NN,yards.,yards,NN
61085,5,1,7,1,"('rushed', 'VBD')",VBD,rushed,rushed,VB
61085,5,1,7,2,"('it,', 'NN')",NN,"it,",it,NN
61085,5,1,7,4,"('officers', 'NNS')",NNS,officers,officers,NN
61085,5,1,7,5,"('came', 'VBD')",VBD,came,came,VB
61085,5,1,7,9,"('worked', 'VBD')",VBD,worked,worked,VB
61085,5,1,7,11,"('it.', 'NN')",NN,it.,it,NN
61085,5,1,8,1,"('was', 'VBD')",VBD,was,was,VB
61085,5,1,8,5,"('obstacle.', 'NN')",NN,obstacle.,obstacle,NN
61085,5,1,9,1,"('officers', 'NNS')",NNS,officers,officers,NN
61085,5,1,9,2,"('were', 'VBD')",VBD,were,were,VB
61085,5,1,10,1,"('were', 'VBD')",VBD,were,were,VB
61085,5,1,10,3,"('put', 'VBN')",VBN,put,put,VB
61085,5,1,10,7,"('heard', 'VBD')",VBD,heard,heard,VB
61085,5,1,10,9,"('flank', 'NN')",NN,flank,flank,NN
61085,5,1,10,10,"('had', 'VBD')",VBD,had,had,VB
61085,5,1,10,11,"('gone,', 'NNS')",NNS,"gone,",gone,NN
61085,5,1,10,14,"('had', 'VBD')",VBD,had,had,VB
61085,5,1,10,16,"('fall', 'VB')",VB,fall,fall,VB
61085,5,1,10,17,"('back.', 'NN')",NN,back.,back,NN
61085,6,1,0,1,"('shot', 'VBP')",VBP,shot,shot,VB
61085,6,1,0,4,"('cabinet', 'NN')",NN,cabinet,cabinet,NN
61085,6,1,0,5,"('ministers', 'NNS')",NNS,ministers,ministers,NN
61085,6,1,0,12,"('morning', 'NN')",NN,morning,morning,NN
61085,6,1,0,15,"('wall', 'NN')",NN,wall,wall,NN
61085,6,1,0,18,"('hospital.', 'NN')",NN,hospital.,hospital,NN
61085,6,1,1,1,"('were', 'VBD')",VBD,were,were,VB
61085,6,1,1,2,"('pools', 'NNS')",NNS,pools,pools,NN
61085,6,1,1,4,"('water', 'NN')",NN,water,water,NN
61085,6,1,1,7,"('courtyard.', 'NN')",NN,courtyard.,courtyard,NN
61085,6,1,2,1,"('were', 'VBD')",VBD,were,were,VB
61085,6,1,2,2,"('wet', 'NNS')",NNS,wet,wet,NN
61085,6,1,2,4,"('leaves', 'NNS')",NNS,leaves,leaves,NN
61085,6,1,2,7,"('paving', 'NN')",NN,paving,paving,NN
61085,6,1,2,10,"('courtyard.', 'NN')",NN,courtyard.,courtyard,NN
61085,6,1,3,1,"('rained', 'VBD')",VBD,rained,rained,VB
61085,6,1,3,2,"('hard.', 'NN')",NN,hard.,hard,NN
61085,6,1,4,2,"('shutters', 'NNS')",NNS,shutters,shutters,NN
61085,6,1,4,5,"('hospital', 'NN')",NN,hospital,hospital,NN
61085,6,1,4,6,"('were', 'VBD')",VBD,were,were,VB
61085,6,1,4,7,"('nailed', 'VBN')",VBN,nailed,nailed,VB
61085,6,1,4,8,"('shut.', 'NN')",NN,shut.,shut,NN
61085,6,1,5,3,"('ministers', 'NNS')",NNS,ministers,ministers,NN
61085,6,1,5,4,"('was', 'VBD')",VBD,was,was,VB
61085,6,1,5,7,"('typhoid.', 'NN')",NN,typhoid.,typhoid,NN
61085,6,1,6,1,"('soldiers', 'NNS')",NNS,soldiers,soldiers,NN
61085,6,1,6,2,"('carried', 'VBD')",VBD,carried,carried,VB
61085,6,1,6,4,"('downstairs', 'VB')",VB,downstairs,downstairs,VB
61085,6,1,6,9,"('rain.', 'NN')",NN,rain.,rain,NN
61085,6,1,7,1,"('tried', 'VBD')",VBD,tried,tried,VB
61085,6,1,7,3,"('hold', 'VB')",VB,hold,hold,VB
61085,6,1,7,8,"('wall', 'NN')",NN,wall,wall,NN
61085,6,1,7,11,"('sat', 'VBD')",VBD,sat,sat,VB
61085,6,1,7,15,"('puddle', 'NN')",NN,puddle,puddle,NN
61085,6,1,7,17,"('water.', 'NN')",NN,water.,water,NN
61085,6,1,8,8,"('wall.', 'NN')",NN,wall.,wall,NN
61085,6,1,9,2,"('officer', 'NN')",NN,officer,officer,NN
61085,6,1,9,3,"('told', 'VBD')",VBD,told,told,VB
61085,6,1,9,5,"('soldiers', 'NNS')",NNS,soldiers,soldiers,NN
61085,6,1,9,7,"('was', 'VBD')",VBD,was,was,VB
61085,6,1,9,10,"('trying', 'VBG')",VBG,trying,trying,VB
61085,6,1,9,12,"('make', 'VB')",VB,make,make,VB
61085,6,1,9,14,"('stand', 'VB')",VB,stand,stand,VB
61085,6,1,9,15,"('up.', 'NN')",NN,up.,up,NN
61085,6,1,10,2,"('fired', 'VBD')",VBD,fired,fired,VB
61085,6,1,10,5,"('volley', 'NN')",NN,volley,volley,NN
61085,6,1,10,7,"('was', 'VBD')",VBD,was,was,VB
61085,6,1,10,8,"('sitting', 'VBG')",VBG,sitting,sitting,VB
61085,6,1,10,12,"('water', 'NN')",NN,water,water,NN
61085,6,1,10,15,"('head', 'NN')",NN,head,head,NN
61085,6,1,10,18,"('knees.', 'NN')",NN,knees.,knees,NN
61085,7,1,0,1,"('sat', 'VBD')",VBD,sat,sat,VB
61085,7,1,0,4,"('wall', 'NN')",NN,wall,wall,NN
61085,7,1,0,7,"('church', 'NN')",NN,church,church,NN
61085,7,1,0,10,"('had', 'VBD')",VBD,had,had,VB
61085,7,1,0,11,"('dragged', 'VBN')",VBN,dragged,dragged,VB
61085,7,1,0,14,"('be', 'VB')",VB,be,be,VB
61085,7,1,0,17,"('machine', 'NN')",NN,machine,machine,NN
61085,7,1,0,18,"('gun', 'NN')",NN,gun,gun,NN
61085,7,1,0,19,"('fire', 'NN')",NN,fire,fire,NN
61085,7,1,0,22,"('street.', 'NN')",NN,street.,street,NN
61085,7,1,1,2,"('stuck', 'VBN')",VBN,stuck,stuck,VB
61085,7,1,1,4,"('awkwardly.', 'NN')",NN,awkwardly.,awkwardly,NN
61085,7,1,2,1,"('had', 'VBD')",VBD,had,had,VB
61085,7,1,2,2,"('been', 'VBN')",VBN,been,been,VB
61085,7,1,2,3,"('hit', 'VBN')",VBN,hit,hit,VB
61085,7,1,2,6,"('spine.', 'NN')",NN,spine.,spine,NN
61085,7,1,3,1,"('face', 'NN')",NN,face,face,NN
61085,7,1,3,2,"('was', 'VBD')",VBD,was,was,VB
61085,7,1,3,5,"('dirty.', 'NN')",NN,dirty.,dirty,NN
61085,7,1,4,1,"('sun', 'NN')",NN,sun,sun,NN
61085,7,1,4,2,"('shone', 'NN')",NN,shone,shone,NN
61085,7,1,4,5,"('face.', 'NN')",NN,face.,face,NN
61085,7,1,5,1,"('day', 'NN')",NN,day,day,NN
61085,7,1,5,2,"('was', 'VBD')",VBD,was,was,VB
61085,7,1,6,2,"('backed,', 'NN')",NN,"backed,",backed,NN
61085,7,1,6,4,"('equipment', 'NN')",NN,equipment,equipment,NN
61085,7,1,6,5,"('sprawling,', 'NN')",NN,"sprawling,",sprawling,NN
61085,7,1,6,6,"('lay', 'VBD')",VBD,lay,lay,VB
61085,7,1,6,7,"('face', 'NN')",NN,face,face,NN
61085,7,1,6,11,"('wall.', 'NN')",NN,wall.,wall,NN
61085,7,1,7,1,"('looked', 'VBD')",VBD,looked,looked,VB
61085,7,1,7,4,"('brilliantly.', 'NN')",NN,brilliantly.,brilliantly,NN
61085,7,1,8,1,"('pink', 'NN')",NN,pink,pink,NN
61085,7,1,8,2,"('wall', 'NN')",NN,wall,wall,NN
61085,7,1,8,5,"('house', 'NN')",NN,house,house,NN
61085,7,1,8,6,"('opposite', 'NN')",NN,opposite,opposite,NN
61085,7,1,8,7,"('had', 'VBD')",VBD,had,had,VB
61085,7,1,8,8,"('fallen', 'VBN')",VBN,fallen,fallen,VB
61085,7,1,8,12,"('roof,', 'NN')",NN,"roof,",roof,NN
61085,7,1,8,15,"('iron', 'NN')",NN,iron,iron,NN
61085,7,1,8,16,"('bedstead', 'NN')",NN,bedstead,bedstead,NN
61085,7,1,8,17,"('hung', 'NN')",NN,hung,hung,NN
61085,7,1,8,18,"('twisted', 'VBD')",VBD,twisted,twisted,VB
61085,7,1,8,21,"('street.', 'NN')",NN,street.,street,NN
61085,7,1,9,3,"('lay', 'NN')",NN,lay,lay,NN
61085,7,1,9,6,"('rubble', 'NN')",NN,rubble,rubble,NN
61085,7,1,9,9,"('shade', 'NN')",NN,shade,shade,NN
61085,7,1,9,12,"('house.', 'NN')",NN,house.,house,NN
61085,7,1,10,2,"('street', 'NN')",NN,street,street,NN
61085,7,1,10,3,"('were', 'VBD')",VBD,were,were,VB
61085,7,1,10,5,"('dead.', 'NN')",NN,dead.,dead,NN
61085,7,1,11,0,"('Things', 'NNS')",NNS,Things,things,NN
61085,7,1,11,1,"('were', 'VBD')",VBD,were,were,VB
61085,7,1,11,2,"('getting', 'VBG')",VBG,getting,getting,VB
61085,7,1,11,6,"('town.', 'NN')",NN,town.,town,NN
61085,7,1,12,1,"('was', 'VBD')",VBD,was,was,VB
61085,7,1,12,2,"('going', 'VBG')",VBG,going,going,VB
61085,7,1,12,3,"('well.', 'NN')",NN,well.,well,NN
61085,7,1,13,0,"('Stretcher', 'NN')",NN,Stretcher,stretcher,NN
61085,7,1,13,1,"('bearers', 'NNS')",NNS,bearers,bearers,NN
61085,7,1,13,3,"('be', 'VB')",VB,be,be,VB
61085,7,1,13,6,"('time', 'NN')",NN,time,time,NN
61085,7,1,13,7,"('now.', 'NN')",NN,now.,now,NN
61085,7,1,14,1,"('turned', 'VBD')",VBD,turned,turned,VB
61085,7,1,14,3,"('head', 'NN')",NN,head,head,NN
61085,7,1,14,6,"('looked', 'VBD')",VBD,looked,looked,VB
61085,7,1,15,0,"('“Senta', 'NN')",NN,“Senta,senta,NN
61085,7,1,16,0,"('Senta.', 'NN')",NN,Senta.,senta,NN
61085,7,1,17,3,"('we’ve', 'VBP')",VBP,we’ve,weve,VB
61085,7,1,17,4,"('made', 'VBD')",VBD,made,made,VB
61085,7,1,17,7,"('peace.”', 'NN')",NN,peace.”,peace,NN
61085,7,1,17,9,"('lay', 'NN')",NN,lay,lay,NN
61085,7,1,17,13,"('sun', 'NN')",NN,sun,sun,NN
61085,7,1,17,14,"('breathing', 'VBG')",VBG,breathing,breathing,VB
61085,7,1,17,16,"('difficulty.', 'NN')",NN,difficulty.,difficulty,NN
61085,7,1,18,1,"('patriots.”', 'NN')",NN,patriots.”,patriots,NN
61085,7,1,18,3,"('turned', 'VBD')",VBD,turned,turned,VB
61085,7,1,18,5,"('head', 'NN')",NN,head,head,NN
61085,7,1,18,8,"('smiling', 'VBG')",VBG,smiling,smiling,VB
61085,7,1,18,9,"('sweatily.', 'NN')",NN,sweatily.,sweatily,NN
61085,7,1,19,1,"('was', 'VBD')",VBD,was,was,VB
61085,7,1,19,4,"('audience.', 'NN')",NN,audience.,audience,NN
61085,8,1,0,2,"('bombardment', 'NN')",NN,bombardment,bombardment,NN
61085,8,1,0,3,"('was', 'VBD')",VBD,was,was,VB
61085,8,1,0,4,"('knocking', 'VBG')",VBG,knocking,knocking,VB
61085,8,1,0,6,"('trench', 'NN')",NN,trench,trench,NN
61085,8,1,0,8,"('pieces', 'NNS')",NNS,pieces,pieces,NN
61085,8,1,0,12,"('lay', 'VBD')",VBD,lay,lay,VB
61085,8,1,0,19,"('oh', 'NN')",NN,oh,oh,NN
61085,8,1,0,20,"('jesus', 'NN')",NN,jesus,jesus,NN
61085,8,1,0,21,"('christ', 'NN')",NN,christ,christ,NN
61085,8,1,0,22,"('get', 'VB')",VB,get,get,VB
61085,8,1,0,26,"('here.', 'NN')",NN,here.,here,NN
